Year,Age,Lifecycle_Stage,Risk_Aversion,Equity_Allocation,Bonds_Allocation,Cash_Allocation,cfg_id
4,34,young_family,0.24,0.66,0.29,0.05,CFG_EC
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_EC
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_EC
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_EC
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_EC
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_EC
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_EC
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_EC
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_EC
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_EC
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_EC
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_EC
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_EC
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_EC
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_EC
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_EC
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_EC
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_EC
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_EC
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_EC
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_EC
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_EC
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_EC
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_EC
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_EC
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_EC
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_EC
31,61,pre_retirement,0.77,0.39,0.5599999999999999,0.05,CFG_EC
32,62,pre_retirement,0.79,0.38,0.57,0.05,CFG_EC
33,63,pre_retirement,0.8099999999999999,0.37,0.58,0.05,CFG_EC
34,64,pre_retirement,0.83,0.36,0.59,0.05,CFG_EC
35,65,retirement,0.85,0.35,0.6,0.05,CFG_EC
36,66,retirement,0.86,0.34,0.6099999999999999,0.05,CFG_EC
37,67,retirement,0.87,0.33,0.6199999999999999,0.05,CFG_EC
38,68,retirement,0.88,0.32,0.6299999999999999,0.05,CFG_EC
39,69,retirement,0.89,0.31,0.6399999999999999,0.05,CFG_EC
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_ED
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_ED
2,32,young_family,0.22,0.68,0.26999999999999996,0.05,CFG_ED
3,33,young_family,0.23,0.67,0.27999999999999997,0.05,CFG_ED
4,34,young_family,0.24,0.66,0.29,0.05,CFG_ED
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_ED
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_ED
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_ED
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_ED
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_ED
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_ED
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_ED
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_ED
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_ED
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_ED
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_ED
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_ED
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_ED
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_ED
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_ED
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_ED
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_ED
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_ED
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_ED
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_ED
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_ED
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_ED
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_ED
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_ED
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_ED
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_ED
31,61,pre_retirement,0.77,0.39,0.5599999999999999,0.05,CFG_ED
32,62,pre_retirement,0.79,0.38,0.57,0.05,CFG_ED
33,63,pre_retirement,0.8099999999999999,0.37,0.58,0.05,CFG_ED
34,64,pre_retirement,0.83,0.36,0.59,0.05,CFG_ED
35,65,retirement,0.85,0.35,0.6,0.05,CFG_ED
36,66,retirement,0.86,0.34,0.6099999999999999,0.05,CFG_ED
37,67,retirement,0.87,0.33,0.6199999999999999,0.05,CFG_ED
38,68,retirement,0.88,0.32,0.6299999999999999,0.05,CFG_ED
39,69,retirement,0.89,0.31,0.6399999999999999,0.05,CFG_ED
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_EE
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_EE
2,32,young_family,0.22,0.68,0.26999999999999996,0.05,CFG_EE
3,33,young_family,0.23,0.67,0.27999999999999997,0.05,CFG_EE
4,34,young_family,0.24,0.66,0.29,0.05,CFG_EE
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_EE
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_EE
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_EE
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_EE
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_EE
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_EE
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_EE
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_EE
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_EE
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_EE
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_EE
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_EE
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_EE
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_EE
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_EE
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_EE
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_EE
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_EE
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_EE
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_EE
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_EE
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_EE
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_EE
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_EE
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_EE
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_EE
31,61,pre_retirement,0.77,0.39,0.5599999999999999,0.05,CFG_EE
32,62,pre_retirement,0.79,0.38,0.57,0.05,CFG_EE
33,63,pre_retirement,0.8099999999999999,0.37,0.58,0.05,CFG_EE
34,64,pre_retirement,0.83,0.36,0.59,0.05,CFG_EE
35,65,retirement,0.85,0.35,0.6,0.05,CFG_EE
36,66,retirement,0.86,0.34,0.6099999999999999,0.05,CFG_EE
37,67,retirement,0.87,0.33,0.6199999999999999,0.05,CFG_EE
38,68,retirement,0.88,0.32,0.6299999999999999,0.05,CFG_EE
39,69,retirement,0.89,0.31,0.6399999999999999,0.05,CFG_EE
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_EF
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_EF
2,32,young_family,0.22,0.68,0.26999999999999996,0.05,CFG_EF
3,33,young_family,0.23,0.67,0.27999999999999997,0.05,CFG_EF
4,34,young_family,0.24,0.66,0.29,0.05,CFG_EF
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_EF
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_EF
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_EF
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_EF
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_EF
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_EF
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_EF
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_EF
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_EF
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_EF
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_EF
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_EF
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_EF
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_EF
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_EF
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_EF
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_EF
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_EF
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_EF
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_EF
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_EF
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_EF
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_EF
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_EF
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_EF
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_EF
31,61,pre_retirement,0.77,0.39,0.5599999999999999,0.05,CFG_EF
32,62,pre_retirement,0.79,0.38,0.57,0.05,CFG_EF
33,63,pre_retirement,0.8099999999999999,0.37,0.58,0.05,CFG_EF
34,64,pre_retirement,0.83,0.36,0.59,0.05,CFG_EF
35,65,retirement,0.85,0.35,0.6,0.05,CFG_EF
36,66,retirement,0.86,0.34,0.6099999999999999,0.05,CFG_EF
37,67,retirement,0.87,0.33,0.6199999999999999,0.05,CFG_EF
38,68,retirement,0.88,0.32,0.6299999999999999,0.05,CFG_EF
39,69,retirement,0.89,0.31,0.6399999999999999,0.05,CFG_EF
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_EG
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_EG
2,32,young_family,0.22,0.68,0.26999999999999996,0.05,CFG_EG
3,33,young_family,0.23,0.67,0.27999999999999997,0.05,CFG_EG
4,34,young_family,0.24,0.66,0.29,0.05,CFG_EG
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_EG
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_EG
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_EG
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_EG
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_EG
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_EG
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_EG
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_EG
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_EG
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_EG
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_EG
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_EG
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_EG
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_EG
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_EG
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_EG
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_EG
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_EG
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_EG
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_EG
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_EG
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_EG
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_EG
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_EG
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_EG
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_EG
31,61,pre_retirement,0.77,0.39,0.5599999999999999,0.05,CFG_EG
32,62,pre_retirement,0.79,0.38,0.57,0.05,CFG_EG
33,63,pre_retirement,0.8099999999999999,0.37,0.58,0.05,CFG_EG
34,64,pre_retirement,0.83,0.36,0.59,0.05,CFG_EG
35,65,retirement,0.85,0.35,0.6,0.05,CFG_EG
36,66,retirement,0.86,0.34,0.6099999999999999,0.05,CFG_EG
37,67,retirement,0.87,0.33,0.6199999999999999,0.05,CFG_EG
38,68,retirement,0.88,0.32,0.6299999999999999,0.05,CFG_EG
39,69,retirement,0.89,0.31,0.6399999999999999,0.05,CFG_EG
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_EH
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_EH
2,32,young_family,0.22,0.68,0.26999999999999996,0.05,CFG_EH
3,33,young_family,0.23,0.67,0.27999999999999997,0.05,CFG_EH
4,34,young_family,0.24,0.66,0.29,0.05,CFG_EH
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_EH
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_EH
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_EH
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_EH
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_EH
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_EH
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_EH
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_EH
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_EH
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_EH
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_EH
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_EH
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_EH
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_EH
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_EH
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_EH
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_EH
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_EH
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_EH
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_EH
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_EH
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_EH
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_EH
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_EH
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_EH
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_EH
31,61,pre_retirement,0.77,0.39,0.5599999999999999,0.05,CFG_EH
32,62,pre_retirement,0.79,0.38,0.57,0.05,CFG_EH
33,63,pre_retirement,0.8099999999999999,0.37,0.58,0.05,CFG_EH
34,64,pre_retirement,0.83,0.36,0.59,0.05,CFG_EH
35,65,retirement,0.85,0.35,0.6,0.05,CFG_EH
36,66,retirement,0.86,0.34,0.6099999999999999,0.05,CFG_EH
37,67,retirement,0.87,0.33,0.6199999999999999,0.05,CFG_EH
38,68,retirement,0.88,0.32,0.6299999999999999,0.05,CFG_EH
39,69,retirement,0.89,0.31,0.6399999999999999,0.05,CFG_EH
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_EI
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_EI
2,32,young_family,0.22,0.68,0.26999999999999996,0.05,CFG_EI
3,33,young_family,0.23,0.67,0.27999999999999997,0.05,CFG_EI
4,34,young_family,0.24,0.66,0.29,0.05,CFG_EI
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_EI
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_EI
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_EI
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_EI
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_EI
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_EI
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_EI
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_EI
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_EI
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_EI
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_EI
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_EI
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_EI
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_EI
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_EI
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_EI
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_EI
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_EI
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_EI
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_EI
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_EI
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_EI
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_EI
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_EI
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_EI
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_EI
31,61,pre_retirement,0.77,0.39,0.5599999999999999,0.05,CFG_EI
32,62,pre_retirement,0.79,0.38,0.57,0.05,CFG_EI
33,63,pre_retirement,0.8099999999999999,0.37,0.58,0.05,CFG_EI
34,64,pre_retirement,0.83,0.36,0.59,0.05,CFG_EI
35,65,retirement,0.85,0.35,0.6,0.05,CFG_EI
36,66,retirement,0.86,0.34,0.6099999999999999,0.05,CFG_EI
37,67,retirement,0.87,0.33,0.6199999999999999,0.05,CFG_EI
38,68,retirement,0.88,0.32,0.6299999999999999,0.05,CFG_EI
39,69,retirement,0.89,0.31,0.6399999999999999,0.05,CFG_EI
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_EJ
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_EJ
2,32,young_family,0.22,0.68,0.26999999999999996,0.05,CFG_EJ
3,33,young_family,0.23,0.67,0.27999999999999997,0.05,CFG_EJ
4,34,young_family,0.24,0.66,0.29,0.05,CFG_EJ
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_EJ
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_EJ
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_EJ
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_EJ
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_EJ
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_EJ
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_EJ
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_EJ
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_EJ
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_EJ
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_EJ
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_EJ
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_EJ
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_EJ
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_EJ
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_EJ
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_EJ
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_EJ
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_EJ
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_EJ
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_EJ
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_EJ
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_EJ
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_EJ
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_EJ
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_EJ
31,61,pre_retirement,0.77,0.39,0.5599999999999999,0.05,CFG_EJ
32,62,pre_retirement,0.79,0.38,0.57,0.05,CFG_EJ
33,63,pre_retirement,0.8099999999999999,0.37,0.58,0.05,CFG_EJ
34,64,pre_retirement,0.83,0.36,0.59,0.05,CFG_EJ
35,65,retirement,0.85,0.35,0.6,0.05,CFG_EJ
36,66,retirement,0.86,0.34,0.6099999999999999,0.05,CFG_EJ
37,67,retirement,0.87,0.33,0.6199999999999999,0.05,CFG_EJ
38,68,retirement,0.88,0.32,0.6299999999999999,0.05,CFG_EJ
39,69,retirement,0.89,0.31,0.6399999999999999,0.05,CFG_EJ
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_EK
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_EK
2,32,young_family,0.22,0.68,0.26999999999999996,0.05,CFG_EK
3,33,young_family,0.23,0.67,0.27999999999999997,0.05,CFG_EK
4,34,young_family,0.24,0.66,0.29,0.05,CFG_EK
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_EK
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_EK
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_EK
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_EK
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_EK
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_EK
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_EK
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_EK
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_EK
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_EK
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_EK
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_EK
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_EK
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_EK
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_EK
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_EK
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_EK
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_EK
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_EK
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_EK
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_EK
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_EK
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_EK
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_EK
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_EK
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_EK
31,61,pre_retirement,0.77,0.39,0.5599999999999999,0.05,CFG_EK
32,62,pre_retirement,0.79,0.38,0.57,0.05,CFG_EK
33,63,pre_retirement,0.8099999999999999,0.37,0.58,0.05,CFG_EK
34,64,pre_retirement,0.83,0.36,0.59,0.05,CFG_EK
35,65,retirement,0.85,0.35,0.6,0.05,CFG_EK
36,66,retirement,0.86,0.34,0.6099999999999999,0.05,CFG_EK
37,67,retirement,0.87,0.33,0.6199999999999999,0.05,CFG_EK
38,68,retirement,0.88,0.32,0.6299999999999999,0.05,CFG_EK
39,69,retirement,0.89,0.31,0.6399999999999999,0.05,CFG_EK
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_EL
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_EL
2,32,young_family,0.22,0.68,0.26999999999999996,0.05,CFG_EL
3,33,young_family,0.23,0.67,0.27999999999999997,0.05,CFG_EL
4,34,young_family,0.24,0.66,0.29,0.05,CFG_EL
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_EL
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_EL
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_EL
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_EL
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_EL
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_EL
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_EL
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_EL
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_EL
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_EL
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_EL
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_EL
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_EL
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_EL
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_EL
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_EL
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_EL
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_EL
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_EL
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_EL
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_EL
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_EL
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_EL
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_EL
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_EL
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_EL
